PCT,crime_category,CRIME,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
52,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,377.0,413.0,351.0,220.0,165.0,94.0,96.0,104.0,285.0,431.0,790.0,198.0,127.0,101.0,64.0,106.0
52,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,802.0,871.0,890.0,888.0,810.0,850.0,917.0,993.0,1015.0,928.0,725.0,802.0,794.0,707.0,731.0,878.0
52,misdemeanor_offenses_listing,CRIMINAL TRESPASS,285.0,219.0,203.0,186.0,199.0,208.0,152.0,254.0,330.0,296.0,553.0,455.0,189.0,169.0,312.0,224.0
52,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,38.0,32.0,21.0,40.0,28.0,24.0,17.0,31.0,19.0,13.0,16.0,11.0,16.0,18.0,23.0,12.0
52,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,27.0,16.0,35.0,35.0,21.0,26.0,18.0,28.0,26.0,15.0,30.0,44.0,31.0,39.0,26.0,15.0
52,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),231.0,298.0,239.0,180.0,234.0,162.0,219.0,187.0,222.0,245.0,254.0,261.0,236.0,241.0,274.0,238.0
52,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,33.0,32.0,32.0,36.0,36.0,26.0,21.0,12.0,8.0,19.0,25.0,20.0,36.0,32.0,32.0,26.0
52,misdemeanor_offenses_listing,FRAUDS (3)                    ,110.0,169.0,85.0,66.0,62.0,54.0,60.0,94.0,52.0,74.0,60.0,70.0,70.0,101.0,73.0,65.0
52,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,971.0,872.0,850.0,767.0,794.0,769.0,781.0,713.0,685.0,678.0,646.0,606.0,613.0,551.0,397.0,446.0
52,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),568.0,461.0,294.0,331.0,343.0,346.0,281.0,436.0,569.0,877.0,1557.0,993.0,1339.0,1228.0,1157.0,829.0
52,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,9028.0,7840.0,7885.0,7483.0,7167.0,7289.0,7134.0,7775.0,8017.0,8481.0,10371.0,9461.0,8885.0,8143.0,8330.0,7115.0
60,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,8.0,11.0,5.0,10.0,18.0,8.0,5.0,4.0,8.0,9.0,10.0,6.0,4.0,8.0,10.0,4.0
60,seven_major_felony_offenses,RAPE                                  ,26.0,28.0,29.0,14.0,12.0,26.0,13.0,8.0,15.0,10.0,18.0,12.0,23.0,18.0,21.0,25.0
60,seven_major_felony_offenses,ROBBERY                               ,536.0,458.0,431.0,446.0,350.0,366.0,365.0,316.0,328.0,240.0,263.0,251.0,299.0,309.0,267.0,273.0
60,seven_major_felony_offenses,FELONY ASSAULT                        ,400.0,319.0,298.0,263.0,231.0,264.0,257.0,266.0,253.0,213.0,211.0,281.0,211.0,283.0,314.0,315.0
60,seven_major_felony_offenses,BURGLARY                              ,445.0,299.0,294.0,278.0,279.0,277.0,231.0,198.0,174.0,149.0,163.0,200.0,257.0,214.0,193.0,165.0
60,seven_major_felony_offenses,GRAND LARCENY                         ,575.0,434.0,497.0,443.0,443.0,574.0,605.0,567.0,568.0,533.0,542.0,483.0,562.0,523.0,592.0,535.0
60,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,393.0,262.0,277.0,256.0,175.0,171.0,148.0,133.0,107.0,96.0,116.0,89.0,79.0,66.0,68.0,87.0
60,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,2383.0,1811.0,1831.0,1710.0,1508.0,1686.0,1624.0,1492.0,1453.0,1250.0,1323.0,1322.0,1435.0,1421.0,1465.0,1404.0
60,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,7.0,26.0,6.0,17.0,9.0,7.0,9.0,13.0,11.0,3.0,12.0,11.0,4.0,3.0,9.0,6.0
60,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,84.0,53.0,67.0,91.0,140.0,88.0,81.0,83.0,95.0,88.0,105.0,122.0,83.0,67.0,77.0,124.0
60,non_seven_major_felony-offenses,ARSON                                 ,89.0,59.0,56.0,41.0,36.0,39.0,55.0,54.0,64.0,56.0,29.0,44.0,38.0,25.0,18.0,16.0
60,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),28.0,30.0,23.0,19.0,20.0,13.0,19.0,19.0,14.0,11.0,15.0,8.0,17.0,9.0,12.0,16.0
60,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),509.0,380.0,284.0,194.0,398.0,484.0,556.0,484.0,310.0,341.0,325.0,261.0,199.0,220.0,273.0,293.0
60,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,41.0,34.0,20.0,11.0,24.0,26.0,25.0,43.0,54.0,75.0,88.0,42.0,78.0,80.0,54.0,89.0
60,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,185.0,182.0,125.0,131.0,129.0,110.0,138.0,142.0,140.0,119.0,132.0,120.0,125.0,103.0,107.0,161.0
60,non_seven_major_felony-offenses,OTHER FELONIES (4),178.0,173.0,228.0,175.0,154.0,186.0,144.0,139.0,198.0,179.0,158.0,178.0,158.0,155.0,207.0,233.0
60,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,1121.0,937.0,809.0,679.0,910.0,953.0,1027.0,977.0,886.0,872.0,864.0,786.0,702.0,662.0,757.0,938.0
60,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,10.0,21.0,18.0,21.0,12.0,18.0,20.0,16.0,10.0,7.0,14.0,32.0,19.0,33.0,15.0,10.0
60,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),86.0,55.0,79.0,56.0,56.0,53.0,77.0,73.0,57.0,59.0,69.0,67.0,63.0,53.0,47.0,58.0
60,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),1262.0,1339.0,1537.0,871.0,714.0,901.0,761.0,1020.0,1030.0,1357.0,1223.0,1021.0,721.0,739.0,942.0,759.0
60,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,52.0,60.0,69.0,67.0,85.0,88.0,75.0,68.0,78.0,74.0,75.0,68.0,67.0,80.0,84.0,86.0
60,misdemeanor_offenses_listing,PETIT LARCENY                         ,1447.0,1339.0,1441.0,1098.0,1009.0,995.0,938.0,1059.0,1132.0,1037.0,1170.0,899.0,1038.0,933.0,893.0,922.0
60,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,904.0,883.0,847.0,855.0,822.0,837.0,826.0,693.0,738.0,614.0,594.0,685.0,652.0,676.0,708.0,614.0
60,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,62.0,62.0,55.0,72.0,96.0,108.0,123.0,133.0,131.0,135.0,116.0,104.0,101.0,121.0,111.0,104.0
60,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,99.0,93.0,66.0,72.0,57.0,55.0,54.0,60.0,46.0,51.0,56.0,48.0,43.0,42.0,44.0,57.0
60,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,770.0,659.0,630.0,669.0,725.0,631.0,583.0,655.0,724.0,582.0,778.0,674.0,648.0,612.0,581.0,493.0
60,misdemeanor_offenses_listing,CRIMINAL TRESPASS,389.0,307.0,246.0,142.0,113.0,111.0,143.0,156.0,212.0,254.0,277.0,202.0,174.0,150.0,140.0,255.0
60,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,24.0,28.0,25.0,18.0,19.0,15.0,21.0,15.0,18.0,19.0,15.0,24.0,18.0,20.0,16.0,12.0
60,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,13.0,20.0,22.0,14.0,15.0,21.0,28.0,16.0,9.0,13.0,25.0,20.0,20.0,16.0,13.0,15.0
60,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),132.0,111.0,133.0,119.0,119.0,149.0,157.0,129.0,137.0,169.0,190.0,150.0,172.0,121.0,118.0,133.0
60,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,5.0,15.0,6.0,2.0,8.0,16.0,5.0,7.0,6.0,10.0,10.0,7.0,5.0,12.0,6.0,11.0
60,misdemeanor_offenses_listing,FRAUDS (3)                    ,60.0,91.0,30.0,40.0,79.0,51.0,54.0,36.0,33.0,28.0,30.0,35.0,31.0,33.0,42.0,70.0
60,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,517.0,603.0,443.0,475.0,511.0,465.0,441.0,438.0,422.0,369.0,366.0,396.0,336.0,299.0,226.0,278.0
60,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),551.0,353.0,488.0,295.0,315.0,246.0,255.0,258.0,232.0,238.0,277.0,238.0,320.0,501.0,421.0,597.0
60,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,6383.0,6039.0,6135.0,4886.0,4755.0,4760.0,4561.0,4832.0,5015.0,5016.0,5285.0,4670.0,4428.0,4441.0,4407.0,4474.0
61,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,6.0,4.0,9.0,10.0,2.0,7.0,6.0,4.0,6.0,3.0,6.0,14.0,3.0,2.0,2.0,5.0
61,seven_major_felony_offenses,RAPE                                  ,19.0,17.0,24.0,19.0,9.0,20.0,12.0,10.0,5.0,10.0,5.0,11.0,10.0,19.0,12.0,12.0
61,seven_major_felony_offenses,ROBBERY                               ,521.0,363.0,356.0,365.0,289.0,279.0,264.0,241.0,290.0,191.0,152.0,190.0,259.0,248.0,227.0,214.0
61,seven_major_felony_offenses,FELONY ASSAULT                        ,302.0,172.0,179.0,154.0,152.0,163.0,129.0,154.0,138.0,142.0,112.0,151.0,146.0,199.0,187.0,184.0
61,seven_major_felony_offenses,BURGLARY                              ,959.0,701.0,625.0,643.0,607.0,465.0,375.0,386.0,416.0,310.0,248.0,255.0,369.0,346.0,342.0,338.0
61,seven_major_felony_offenses,GRAND LARCENY                         ,882.0,641.0,745.0,794.0,895.0,835.0,698.0,595.0,669.0,484.0,397.0,435.0,752.0,726.0,797.0,620.0
61,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,896.0,616.0,592.0,524.0,396.0,385.0,318.0,228.0,228.0,162.0,187.0,146.0,129.0,126.0,131.0,120.0
61,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,3585.0,2514.0,2530.0,2509.0,2350.0,2154.0,1802.0,1618.0,1752.0,1302.0,1107.0,1202.0,1668.0,1666.0,1698.0,1493.0
61,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,7.0,6.0,28.0,12.0,8.0,9.0,15.0,12.0,10.0,10.0,7.0,8.0,6.0,11.0,11.0,9.0
61,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,62.0,65.0,58.0,189.0,162.0,151.0,196.0,161.0,160.0,205.0,151.0,139.0,111.0,101.0,92.0,76.0
61,non_seven_major_felony-offenses,ARSON                                 ,52.0,36.0,48.0,36.0,35.0,35.0,18.0,22.0,30.0,20.0,17.0,13.0,13.0,13.0,16.0,14.0
61,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),18.0,17.0,16.0,17.0,14.0,9.0,11.0,6.0,4.0,11.0,12.0,9.0,19.0,12.0,10.0,6.0
61,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),177.0,99.0,118.0,127.0,163.0,274.0,243.0,234.0,183.0,165.0,130.0,106.0,161.0,200.0,179.0,166.0
61,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,11.0,18.0,9.0,10.0,9.0,27.0,24.0,38.0,42.0,37.0,33.0,32.0,32.0,26.0,39.0,28.0
61,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,416.0,431.0,452.0,389.0,311.0,194.0,154.0,174.0,174.0,149.0,101.0,104.0,149.0,123.0,129.0,138.0
61,non_seven_major_felony-offenses,OTHER FELONIES (4),110.0,126.0,184.0,119.0,131.0,125.0,148.0,148.0,126.0,132.0,143.0,114.0,143.0,195.0,189.0,144.0
61,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,853.0,798.0,913.0,899.0,833.0,824.0,809.0,795.0,729.0,729.0,594.0,525.0,634.0,681.0,665.0,581.0
61,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,9.0,12.0,10.0,11.0,4.0,22.0,29.0,14.0,21.0,29.0,25.0,23.0,45.0,33.0,16.0,14.0
61,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),82.0,55.0,45.0,46.0,56.0,50.0,65.0,54.0,54.0,63.0,58.0,39.0,62.0,51.0,40.0,32.0
61,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),576.0,665.0,734.0,583.0,276.0,304.0,319.0,469.0,479.0,440.0,561.0,620.0,606.0,391.0,439.0,391.0
61,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,21.0,28.0,29.0,25.0,30.0,43.0,51.0,62.0,62.0,68.0,78.0,78.0,57.0,35.0,43.0,32.0
61,misdemeanor_offenses_listing,PETIT LARCENY                         ,1320.0,1445.0,1403.0,1485.0,1443.0,1257.0,1294.0,1374.0,1327.0,1331.0,1091.0,1115.0,1039.0,1001.0,1025.0,964.0
61,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,613.0,647.0,641.0,713.0,709.0,639.0,669.0,746.0,616.0,573.0,582.0,499.0,560.0,516.0,503.0,435.0
61,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,66.0,52.0,59.0,94.0,94.0,111.0,155.0,152.0,232.0,210.0,177.0,135.0,153.0,154.0,127.0,96.0
61,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,180.0,157.0,142.0,134.0,125.0,74.0,70.0,67.0,76.0,80.0,64.0,59.0,87.0,83.0,79.0,92.0
61,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,720.0,597.0,625.0,740.0,675.0,725.0,758.0,826.0,798.0,643.0,602.0,517.0,436.0,356.0,441.0,526.0
61,misdemeanor_offenses_listing,CRIMINAL TRESPASS,74.0,83.0,191.0,96.0,65.0,67.0,120.0,113.0,134.0,129.0,156.0,135.0,120.0,98.0,115.0,94.0
61,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,26.0,18.0,27.0,23.0,24.0,21.0,16.0,24.0,27.0,25.0,49.0,46.0,43.0,41.0,40.0,46.0
61,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,14.0,8.0,9.0,17.0,8.0,11.0,19.0,29.0,20.0,12.0,14.0,9.0,13.0,5.0,8.0,8.0
61,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),126.0,107.0,83.0,79.0,91.0,145.0,146.0,161.0,138.0,119.0,118.0,90.0,71.0,47.0,52.0,37.0
61,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,22.0,16.0,15.0,10.0,12.0,16.0,18.0,15.0,5.0,24.0,14.0,12.0,14.0,13.0,12.0,9.0
61,misdemeanor_offenses_listing,FRAUDS (3)                    ,198.0,135.0,67.0,84.0,118.0,57.0,61.0,76.0,94.0,179.0,129.0,115.0,81.0,53.0,75.0,51.0
61,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,702.0,660.0,600.0,637.0,626.0,534.0,530.0,505.0,481.0,498.0,381.0,345.0,334.0,282.0,287.0,260.0
61,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),340.0,274.0,217.0,215.0,222.0,192.0,120.0,92.0,98.0,118.0,117.0,181.0,166.0,196.0,215.0,286.0
61,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,5089.0,4959.0,4897.0,4992.0,4578.0,4268.0,4440.0,4779.0,4662.0,4541.0,4216.0,4018.0,3887.0,3355.0,3517.0,3373.0
62,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,5.0,4.0,1.0,3.0,7.0,1.0,4.0,2.0,5.0,7.0,7.0,2.0,4.0,3.0,0.0,1.0
62,seven_major_felony_offenses,RAPE                                  ,22.0,17.0,14.0,10.0,21.0,11.0,7.0,12.0,10.0,6.0,13.0,12.0,8.0,16.0,11.0,10.0
62,seven_major_felony_offenses,ROBBERY                               ,352.0,298.0,284.0,226.0,305.0,250.0,252.0,211.0,277.0,205.0,175.0,172.0,214.0,235.0,159.0,172.0
62,seven_major_felony_offenses,FELONY ASSAULT                        ,253.0,183.0,174.0,163.0,205.0,186.0,155.0,177.0,145.0,150.0,137.0,162.0,183.0,181.0,201.0,210.0
62,seven_major_felony_offenses,BURGLARY                              ,769.0,642.0,623.0,540.0,496.0,579.0,458.0,396.0,345.0,330.0,301.0,250.0,255.0,308.0,303.0,232.0
62,seven_major_felony_offenses,GRAND LARCENY                         ,504.0,482.0,561.0,654.0,640.0,647.0,656.0,568.0,527.0,474.0,457.0,456.0,503.0,552.0,513.0,505.0
62,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,612.0,485.0,442.0,380.0,283.0,311.0,266.0,217.0,165.0,160.0,159.0,158.0,131.0,110.0,99.0,112.0
62,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,2517.0,2111.0,2099.0,1976.0,1957.0,1985.0,1798.0,1583.0,1474.0,1332.0,1249.0,1212.0,1298.0,1405.0,1286.0,1242.0
62,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,1.0,7.0,6.0,8.0,2.0,2.0,5.0,2.0,5.0,5.0,7.0,5.0,2.0,2.0,6.0,8.0
62,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,25.0,42.0,56.0,75.0,146.0,185.0,222.0,171.0,149.0,108.0,86.0,156.0,156.0,124.0,141.0,145.0
62,non_seven_major_felony-offenses,ARSON                                 ,67.0,52.0,25.0,17.0,20.0,28.0,29.0,20.0,31.0,18.0,18.0,16.0,16.0,6.0,9.0,6.0
62,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),31.0,8.0,14.0,13.0,12.0,10.0,11.0,17.0,9.0,9.0,8.0,16.0,18.0,4.0,10.0,9.0
62,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),107.0,89.0,62.0,54.0,94.0,96.0,124.0,200.0,139.0,97.0,129.0,95.0,103.0,143.0,142.0,144.0
62,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,9.0,12.0,10.0,5.0,10.0,44.0,29.0,58.0,108.0,63.0,33.0,20.0,31.0,23.0,15.0,35.0
62,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,184.0,241.0,171.0,95.0,127.0,121.0,111.0,83.0,118.0,80.0,37.0,34.0,43.0,79.0,71.0,132.0
62,non_seven_major_felony-offenses,OTHER FELONIES (4),181.0,154.0,115.0,126.0,123.0,179.0,160.0,171.0,146.0,175.0,149.0,183.0,153.0,146.0,167.0,242.0
62,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,605.0,605.0,459.0,393.0,534.0,665.0,691.0,722.0,705.0,555.0,467.0,525.0,522.0,527.0,561.0,721.0
62,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,1.0,10.0,9.0,12.0,14.0,32.0,42.0,54.0,59.0,48.0,51.0,104.0,96.0,52.0,53.0,37.0
62,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),58.0,49.0,49.0,40.0,59.0,54.0,49.0,63.0,64.0,54.0,51.0,59.0,69.0,51.0,50.0,31.0
62,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),309.0,355.0,473.0,285.0,162.0,170.0,144.0,225.0,307.0,372.0,238.0,265.0,381.0,273.0,336.0,268.0
62,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,12.0,18.0,14.0,12.0,18.0,41.0,39.0,39.0,54.0,120.0,71.0,63.0,74.0,35.0,35.0,27.0
62,misdemeanor_offenses_listing,PETIT LARCENY                         ,1104.0,977.0,1180.0,1028.0,954.0,1045.0,1212.0,1054.0,1138.0,1130.0,971.0,944.0,800.0,874.0,954.0,934.0
62,misdemeanor_offenses_listing,ASSAULT 3 AND RELATED OFFENSES        ,601.0,552.0,520.0,531.0,592.0,670.0,760.0,679.0,514.0,485.0,495.0,503.0,497.0,506.0,690.0,638.0
62,misdemeanor_offenses_listing,INTOXICATED & IMPAIRED DRIVING              ,37.0,59.0,45.0,44.0,91.0,131.0,107.0,131.0,135.0,115.0,90.0,95.0,119.0,94.0,97.0,89.0
62,misdemeanor_offenses_listing,VEHICLE AND TRAFFIC LAWS              ,203.0,198.0,114.0,86.0,86.0,77.0,79.0,69.0,48.0,59.0,66.0,69.0,74.0,61.0,58.0,86.0
62,misdemeanor_offenses_listing,MISD. CRIMINAL MISCHIEF & RELATED OFFENSES  ,803.0,686.0,598.0,648.0,618.0,591.0,794.0,796.0,844.0,773.0,681.0,669.0,561.0,553.0,535.0,540.0
62,misdemeanor_offenses_listing,CRIMINAL TRESPASS,46.0,39.0,34.0,45.0,50.0,59.0,78.0,70.0,50.0,39.0,49.0,58.0,43.0,55.0,61.0,48.0
62,misdemeanor_offenses_listing,UNAUTHORIZED USE OF A VEHICLE           ,27.0,21.0,18.0,14.0,33.0,25.0,24.0,26.0,21.0,33.0,19.0,22.0,28.0,20.0,17.0,19.0
62,misdemeanor_offenses_listing,OFFENSES AGAINST THE PERSON (7)      ,19.0,15.0,9.0,4.0,6.0,16.0,9.0,12.0,14.0,17.0,5.0,18.0,16.0,11.0,12.0,9.0
62,misdemeanor_offenses_listing,OFFENSES AGAINST PUBLIC ADMINISTRATION (2),8.0,21.0,19.0,49.0,54.0,74.0,85.0,60.0,56.0,36.0,67.0,45.0,52.0,70.0,131.0,97.0
62,misdemeanor_offenses_listing,ADMINISTRATIVE CODE (6)            ,37.0,25.0,11.0,7.0,6.0,16.0,11.0,22.0,10.0,6.0,16.0,10.0,11.0,14.0,8.0,6.0
62,misdemeanor_offenses_listing,FRAUDS (3)                    ,92.0,100.0,192.0,172.0,117.0,52.0,63.0,22.0,29.0,54.0,56.0,67.0,59.0,76.0,75.0,43.0
62,misdemeanor_offenses_listing,AGGRAVATED HARASSMENT 2               ,660.0,648.0,610.0,551.0,566.0,630.0,618.0,639.0,573.0,476.0,392.0,390.0,346.0,376.0,333.0,329.0
62,misdemeanor_offenses_listing,OTHER MISDEMEANORS (8),260.0,212.0,121.0,169.0,319.0,265.0,144.0,117.0,148.0,156.0,149.0,130.0,108.0,119.0,150.0,260.0
62,misdemeanor_offenses_listing,TOTAL MISDEMEANOR OFFENSES,4277.0,3985.0,4016.0,3697.0,3745.0,3948.0,4258.0,4078.0,4064.0,3973.0,3467.0,3511.0,3334.0,3240.0,3595.0,3461.0
63,seven_major_felony_offenses,MURDER & NON NEGL. MANSLAUGHTER                                ,3.0,3.0,3.0,10.0,2.0,4.0,9.0,3.0,9.0,6.0,2.0,2.0,8.0,8.0,3.0,5.0
63,seven_major_felony_offenses,RAPE                                  ,12.0,19.0,15.0,19.0,12.0,20.0,13.0,7.0,7.0,12.0,17.0,16.0,15.0,13.0,6.0,2.0
63,seven_major_felony_offenses,ROBBERY                               ,353.0,263.0,248.0,325.0,267.0,284.0,269.0,235.0,292.0,257.0,225.0,234.0,238.0,165.0,192.0,146.0
63,seven_major_felony_offenses,FELONY ASSAULT                        ,177.0,172.0,146.0,135.0,111.0,142.0,120.0,128.0,128.0,154.0,130.0,187.0,237.0,186.0,160.0,161.0
63,seven_major_felony_offenses,BURGLARY                              ,399.0,304.0,283.0,258.0,236.0,219.0,237.0,315.0,278.0,241.0,273.0,257.0,251.0,196.0,176.0,186.0
63,seven_major_felony_offenses,GRAND LARCENY                         ,545.0,492.0,546.0,583.0,680.0,671.0,726.0,682.0,687.0,596.0,529.0,517.0,534.0,636.0,567.0,535.0
63,seven_major_felony_offenses,GRAND LARCENY OF MOTOR VEHICLE                                  ,704.0,490.0,460.0,390.0,326.0,312.0,271.0,207.0,188.0,174.0,159.0,126.0,106.0,92.0,107.0,101.0
63,seven_major_felony_offenses,TOTAL SEVEN MAJOR FELONY OFFENSES,2193.0,1743.0,1701.0,1720.0,1634.0,1652.0,1645.0,1577.0,1589.0,1440.0,1335.0,1339.0,1389.0,1296.0,1211.0,1136.0
63,non_seven_major_felony-offenses,FELONY POSSESSION STOLEN PROPERTY            ,11.0,8.0,11.0,13.0,4.0,5.0,1.0,7.0,5.0,5.0,2.0,9.0,3.0,4.0,12.0,6.0
63,non_seven_major_felony-offenses,FORGERY/THEFT-FRAUD/IDENTITY THEFT                ,45.0,43.0,34.0,96.0,255.0,193.0,173.0,175.0,136.0,64.0,85.0,139.0,145.0,164.0,103.0,134.0
63,non_seven_major_felony-offenses,ARSON                                 ,28.0,25.0,20.0,8.0,14.0,19.0,18.0,18.0,25.0,19.0,10.0,9.0,8.0,13.0,8.0,6.0
63,non_seven_major_felony-offenses,FELONY SEX CRIMES (3),21.0,19.0,9.0,6.0,6.0,9.0,8.0,5.0,9.0,4.0,14.0,12.0,11.0,7.0,3.0,7.0
63,non_seven_major_felony-offenses,FELONY DANGEROUS DRUGS  (1),48.0,74.0,69.0,50.0,87.0,83.0,29.0,67.0,48.0,16.0,40.0,49.0,84.0,53.0,69.0,40.0
63,non_seven_major_felony-offenses,FELONY DANGEROUS WEAPONS (2)        ,8.0,18.0,6.0,15.0,13.0,7.0,20.0,26.0,40.0,46.0,34.0,44.0,60.0,31.0,39.0,32.0
63,non_seven_major_felony-offenses,FEL. CRIMINAL MISCHIEF & RELATED OFFENSES  ,202.0,227.0,77.0,53.0,66.0,40.0,42.0,64.0,89.0,53.0,48.0,47.0,101.0,85.0,68.0,84.0
63,non_seven_major_felony-offenses,OTHER FELONIES (4),66.0,112.0,188.0,144.0,114.0,87.0,124.0,105.0,153.0,94.0,118.0,115.0,135.0,142.0,121.0,139.0
63,non_seven_major_felony-offenses,TOTAL NON-SEVEN MAJOR FELONY OFFENSES,429.0,526.0,414.0,385.0,559.0,443.0,415.0,467.0,505.0,301.0,351.0,424.0,547.0,499.0,423.0,448.0
63,misdemeanor_offenses_listing,MISDEMEANOR POSSESSION OF STOLEN PROPERTY            ,5.0,4.0,18.0,9.0,14.0,14.0,9.0,8.0,12.0,6.0,11.0,16.0,24.0,19.0,12.0,6.0
63,misdemeanor_offenses_listing,MISDEMEANOR SEX CRIMES (4),40.0,30.0,49.0,40.0,45.0,40.0,54.0,42.0,31.0,32.0,43.0,28.0,29.0,24.0,28.0,31.0
63,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS DRUGS  (1),265.0,472.0,625.0,420.0,243.0,177.0,197.0,218.0,189.0,282.0,377.0,366.0,299.0,252.0,275.0,196.0
63,misdemeanor_offenses_listing,MISDEMEANOR DANGEROUS WEAPONS (5)               ,18.0,11.0,30.0,25.0,28.0,34.0,46.0,34.0,41.0,43.0,44.0,93.0,46.0,33.0,31.0,41.0
